transaction_id,amount,payment_method,failure_reason,customer_attempts,hour,recovery_probability,recovered
TXN01589,14019,Netbanking,Network Error,2,11,0.6090831022158812,0
TXN01590,3910,Wallet,Authentication Failed,3,11,0.8614893498890901,1
TXN01591,30686,UPI,Insufficient Funds,3,10,0.14912794543252952,0
TXN01592,40074,Netbanking,Timeout,1,16,0.7499833735710165,1
TXN01593,41873,UPI,Bank Declined,2,7,0.46738603182406213,1
TXN01594,16471,Netbanking,Timeout,1,16,0.9697702694136144,1
TXN01595,45184,UPI,Timeout,4,20,0.5309824267031935,1
TXN01596,29729,UPI,Insufficient Funds,5,22,0.72353013664426,1
TXN01597,8536,Card,Authentication Failed,1,19,0.8310400957705244,1
TXN01598,13084,UPI,Network Error,5,10,0.48926826471745943,0
TXN01599,33139,Card,Timeout,2,1,0.8624792437784993,0
TXN01600,19995,Wallet,Authentication Failed,4,9,0.8969229412624542,1
TXN01601,18255,Wallet,Network Error,2,9,0.47686410151989767,1
TXN01602,10716,Card,Timeout,4,10,0.6057440185263238,1
TXN01603,37229,Card,Network Error,4,5,0.6641265155967317,1
TXN01604,39937,Netbanking,Authentication Failed,5,3,0.406451795062705,0
TXN01605,24674,Netbanking,Bank Declined,2,23,0.21068538775222084,0
TXN01606,3530,Netbanking,Authentication Failed,2,11,0.3540904709382687,0
TXN01607,12776,Wallet,Insufficient Funds,1,10,0.2473558190392309,0
TXN01608,10916,Netbanking,Network Error,2,22,0.610519790922731,0
TXN01609,32833,UPI,Bank Declined,1,22,0.3197717348893813,1
TXN01610,20244,UPI,Network Error,3,12,0.9112780496841707,1
TXN01611,2150,Netbanking,Network Error,3,4,0.7934377929119353,1
TXN01612,44560,UPI,Timeout,3,5,0.35964033429176334,1
TXN01613,34033,Wallet,Insufficient Funds,2,0,0.5050647157979519,1
TXN01614,25051,UPI,Network Error,2,5,0.7575595334839342,1
TXN01615,32513,Wallet,Authentication Failed,1,17,0.8693548215505393,1
TXN01616,34901,Card,Authentication Failed,4,21,0.20211460994931288,0
TXN01617,33013,Card,Timeout,1,8,0.473552714864065,0
TXN01618,47137,Card,Insufficient Funds,3,23,0.6994540355627207,0
TXN01619,40700,Card,Insufficient Funds,1,14,0.702493740778798,1
TXN01620,25380,UPI,Authentication Failed,4,7,0.7044104935594462,1
TXN01621,24657,Netbanking,Bank Declined,2,18,0.7360343247332779,0
TXN01622,47154,UPI,Timeout,1,23,0.364038070550753,1
TXN01623,35500,Wallet,Timeout,3,15,0.6597130843447635,0
TXN01624,4594,UPI,Authentication Failed,3,5,0.3621080939022996,0
TXN01625,15252,UPI,Authentication Failed,2,5,0.32685263052953206,1
TXN01626,23995,Wallet,Bank Declined,1,21,0.7672123093863328,1
TXN01627,9255,Card,Bank Declined,4,2,0.29452669567638323,1
TXN01628,31983,Card,Insufficient Funds,2,9,0.3780561458974696,1
TXN01629,43294,Card,Timeout,1,0,0.957004767710223,1
TXN01630,43101,Netbanking,Timeout,5,13,0.4300824388957398,0
TXN01631,1928,Wallet,Authentication Failed,3,3,0.8845953966167641,1
TXN01632,45128,Wallet,Insufficient Funds,4,11,0.7460015900327414,1
TXN01633,41998,UPI,Timeout,4,5,0.6889320082776821,1
TXN01634,32223,Netbanking,Insufficient Funds,4,10,0.16909991812401057,0
TXN01635,37673,Card,Insufficient Funds,3,11,0.2712734215586269,1
TXN01636,906,Netbanking,Authentication Failed,1,9,0.4971449828735746,1
TXN01637,41070,Wallet,Insufficient Funds,2,17,0.266526957050756,1
TXN01638,29857,Wallet,Bank Declined,1,6,0.3964449059135611,0
TXN01639,34736,UPI,Bank Declined,2,6,0.8805607964514504,1
TXN01640,14661,UPI,Network Error,4,10,0.40735537919102194,0
TXN01641,48380,Wallet,Authentication Failed,1,3,0.7133295361018035,1
TXN01642,24362,Card,Network Error,4,19,0.3002872026074224,0
TXN01643,14999,Card,Bank Declined,5,0,0.6173278685816638,1
TXN01644,49088,Netbanking,Network Error,4,12,0.9411601027678366,1
TXN01645,16034,Wallet,Authentication Failed,4,17,0.4015538658652533,1
TXN01646,38297,Wallet,Authentication Failed,2,8,0.3298681826804034,1
TXN01647,41944,Card,Insufficient Funds,5,23,0.5061758564148988,0
TXN01648,36432,Card,Timeout,4,23,0.7988209851088751,1
TXN01649,34257,Wallet,Insufficient Funds,4,8,0.5316213632663869,1
TXN01650,11693,UPI,Authentication Failed,5,22,0.42352181601496186,0
TXN01651,40142,Wallet,Bank Declined,5,8,0.3765416815115316,0
TXN01652,17420,Wallet,Bank Declined,1,9,0.869143159973431,1
TXN01653,27476,Card,Insufficient Funds,2,1,0.6963096557889507,1
TXN01654,43613,Card,Authentication Failed,5,5,0.5201216269249742,0
TXN01655,14299,UPI,Bank Declined,5,14,0.7923357063080614,1
TXN01656,15976,UPI,Authentication Failed,3,2,0.5166264343440072,0
TXN01657,8345,Netbanking,Bank Declined,5,10,0.49707231265075724,0
TXN01658,7314,Wallet,Authentication Failed,2,5,0.30973406331950626,0
TXN01659,826,Card,Network Error,4,2,0.598484239544381,1
TXN01660,46700,UPI,Authentication Failed,4,23,0.5761918570198649,1
TXN01661,11462,Netbanking,Authentication Failed,4,10,0.21575302920008055,0
TXN01662,18397,Netbanking,Insufficient Funds,4,14,0.3608791036227844,0
TXN01663,30548,Card,Network Error,3,12,0.8469493528766402,1
TXN01664,26272,Card,Timeout,5,19,0.7760322394619888,0
TXN01665,42974,Netbanking,Insufficient Funds,4,9,0.4946098922047545,1
TXN01666,7757,UPI,Timeout,1,5,0.9366887999060417,1
TXN01667,18950,Netbanking,Bank Declined,4,14,0.212622406877661,0
TXN01668,25525,Wallet,Timeout,5,17,0.6899333103345638,0
TXN01669,26785,Wallet,Authentication Failed,4,17,0.7511441938867949,1
TXN01670,47419,Card,Timeout,3,6,0.678934767890887,1
TXN01671,24678,UPI,Insufficient Funds,2,14,0.27672688680626545,0
TXN01672,28931,UPI,Insufficient Funds,2,17,0.14537539556438453,0
TXN01673,8006,Wallet,Timeout,5,17,0.9212941502713338,1
TXN01674,7387,Netbanking,Insufficient Funds,2,19,0.37953367467132204,0
TXN01675,33760,Card,Insufficient Funds,2,8,0.6646806378899909,1
TXN01676,10322,Netbanking,Timeout,1,23,0.7100964857032178,1
TXN01677,37543,Netbanking,Network Error,5,1,0.7719344816305005,1
TXN01678,34801,Netbanking,Network Error,5,7,0.862982808064915,1
TXN01679,17864,UPI,Bank Declined,2,19,0.661408881220094,0
TXN01680,44741,Wallet,Insufficient Funds,2,1,0.3286383884752564,0
TXN01681,17774,UPI,Timeout,2,10,0.6595433687500557,1
TXN01682,18124,Wallet,Insufficient Funds,3,6,0.6121318672731159,0
TXN01683,46107,Card,Authentication Failed,4,5,0.4615552074610889,0
TXN01684,23974,Card,Insufficient Funds,3,9,0.32168501973794794,1
TXN01685,43742,Netbanking,Insufficient Funds,5,4,0.11698308124060083,0
TXN01686,32384,Wallet,Network Error,1,10,0.9402091046552233,1
TXN01687,17702,Wallet,Timeout,4,0,0.3637254204618092,0
TXN01688,37884,Wallet,Insufficient Funds,1,1,0.5037464242139891,0
TXN01689,23365,Netbanking,Network Error,5,23,0.5892361351619584,1
TXN01690,26031,Netbanking,Bank Declined,5,0,0.48393357317880964,0
TXN01691,28941,Card,Network Error,1,18,0.7756862856008787,1
TXN01692,29292,UPI,Network Error,1,1,0.3469656128409151,1
TXN01693,46642,Wallet,Network Error,1,20,0.7155940480660042,0
TXN01694,42620,Wallet,Insufficient Funds,5,19,0.5904222501806483,1
TXN01695,15685,UPI,Insufficient Funds,2,22,0.629748930520616,0
TXN01696,25659,Wallet,Bank Declined,1,20,0.3193712725756427,1
TXN01697,40159,Netbanking,Authentication Failed,4,23,0.8281933350547215,0
TXN01698,33842,Netbanking,Authentication Failed,5,3,0.6593022642932096,1
TXN01699,4233,Wallet,Authentication Failed,3,11,0.8172983605744779,1
TXN01700,14763,Netbanking,Bank Declined,3,21,0.5396965019771387,1
TXN01701,21854,Netbanking,Authentication Failed,4,19,0.5794233415680414,0
TXN01702,4072,Wallet,Authentication Failed,2,17,0.8433267939200697,0
TXN01703,5395,Card,Network Error,1,0,0.9299366803482702,1
TXN01704,46781,UPI,Insufficient Funds,5,0,0.36371261135830135,0
TXN01705,41973,Netbanking,Insufficient Funds,1,23,0.2420888421449772,0
TXN01706,29225,Card,Network Error,5,13,0.5752193041949849,0
TXN01707,41096,Netbanking,Network Error,3,3,0.5714350299708248,0
TXN01708,10003,Netbanking,Network Error,1,4,0.5008068124879558,1
TXN01709,3120,UPI,Insufficient Funds,4,10,0.23800572303307657,0
TXN01710,41855,Netbanking,Authentication Failed,2,23,0.8027440555358036,0
TXN01711,20520,UPI,Network Error,4,22,0.3489033444792632,0
TXN01712,21552,UPI,Bank Declined,2,12,0.6743278274697159,0
TXN01713,45748,UPI,Network Error,1,15,0.42097403601951666,0
TXN01714,38101,Card,Timeout,1,23,0.5411541253758443,1
TXN01715,9616,Wallet,Network Error,2,12,0.3430801238943858,0
TXN01716,47427,Card,Insufficient Funds,3,23,0.23898154579882344,0
TXN01717,49569,Wallet,Network Error,5,21,0.8378947497820693,0
TXN01718,2496,Wallet,Timeout,4,1,0.919510727183081,1
TXN01719,18646,UPI,Bank Declined,4,15,0.35506900633165694,0
TXN01720,19229,Netbanking,Authentication Failed,4,5,0.5244834874812453,0
TXN01721,1691,UPI,Network Error,1,13,0.6292268335560444,1
TXN01722,11403,Netbanking,Timeout,4,0,0.9115027140318138,1
TXN01723,30661,Wallet,Timeout,5,16,0.8339593370130637,0
TXN01724,6283,UPI,Bank Declined,5,10,0.5591540528576349,0
TXN01725,26672,Netbanking,Insufficient Funds,2,18,0.5195230403302413,1
TXN01726,34180,Card,Network Error,1,2,0.8931485377365568,1
TXN01727,20795,Netbanking,Timeout,5,10,0.3066772678178815,0
TXN01728,7414,UPI,Bank Declined,3,4,0.48202302173503403,1
TXN01729,19723,Card,Authentication Failed,1,16,0.835070217093955,1
TXN01730,2239,Netbanking,Timeout,1,21,0.818219121590766,0
TXN01731,47556,Netbanking,Bank Declined,5,6,0.5799889620338523,0
TXN01732,31390,Netbanking,Insufficient Funds,3,9,0.4207511689245934,0
TXN01733,18188,Netbanking,Insufficient Funds,2,10,0.2934390683231064,0
TXN01734,39792,Netbanking,Timeout,5,2,0.6643643735490602,1
TXN01735,33230,Card,Timeout,3,19,0.7587682396244172,1
TXN01736,32188,Wallet,Network Error,1,9,0.5928541269001552,1
TXN01737,26392,Card,Bank Declined,3,9,0.6999072024745218,1
TXN01738,46349,Card,Timeout,1,13,0.90286255908227,1
TXN01739,20770,Card,Network Error,5,11,0.4082793937294028,0
TXN01740,3838,Wallet,Network Error,5,14,0.6160829159721971,1
TXN01741,2569,UPI,Timeout,4,9,0.5856140638995567,1
TXN01742,22634,Wallet,Insufficient Funds,4,9,0.5312253628348097,0
TXN01743,48974,Card,Bank Declined,4,18,0.37490722568055057,0
TXN01744,49808,Netbanking,Bank Declined,5,0,0.6481756404665934,0
TXN01745,9117,Netbanking,Insufficient Funds,2,23,0.6642424692120416,0
TXN01746,2908,Card,Timeout,5,9,0.5926921198555358,1
TXN01747,49238,Netbanking,Bank Declined,3,1,0.837710989985454,1
TXN01748,47738,Card,Timeout,5,16,0.98,1
TXN01749,12813,Netbanking,Timeout,5,23,0.37426443496356643,1
TXN01750,40429,Wallet,Network Error,1,6,0.463137231589401,1
TXN01751,2819,UPI,Insufficient Funds,1,6,0.7152658260374652,1
TXN01752,22990,UPI,Timeout,1,19,0.9708293805369707,1
TXN01753,11800,Wallet,Authentication Failed,5,8,0.2683950927707309,0
TXN01754,36609,Wallet,Insufficient Funds,2,21,0.06049895026399568,0
TXN01755,42634,Card,Bank Declined,3,1,0.3127700162794956,1
TXN01756,36866,Card,Network Error,3,13,0.98,1
TXN01757,26805,Card,Bank Declined,2,16,0.3259997316274808,1
TXN01758,18887,Netbanking,Bank Declined,2,0,0.5517833247054162,0
TXN01759,48945,Card,Insufficient Funds,3,8,0.6438924085013576,0
TXN01760,26688,Wallet,Bank Declined,4,19,0.21428112748174444,0
TXN01761,26223,UPI,Timeout,1,20,0.7231422875809216,1
TXN01762,33162,Netbanking,Bank Declined,1,18,0.39391781420873706,0
TXN01763,10277,Card,Network Error,3,3,0.903634441507812,1
TXN01764,21827,Netbanking,Network Error,2,7,0.49842280448485543,1
TXN01765,30320,Netbanking,Authentication Failed,4,12,0.6807290041973362,1
TXN01766,9982,Card,Network Error,3,3,0.7719537427131778,1
TXN01767,1236,Netbanking,Bank Declined,1,8,0.355045484201748,0
TXN01768,34932,UPI,Network Error,5,8,0.3243594399078451,1
TXN01769,32066,Wallet,Insufficient Funds,2,21,0.3364747016497781,0
TXN01770,7109,Wallet,Network Error,5,17,0.5024352063761088,1
TXN01771,13087,UPI,Timeout,3,11,0.8662844247295959,0
TXN01772,37411,Netbanking,Insufficient Funds,1,9,0.6102549319187417,1
TXN01773,31675,Card,Authentication Failed,4,10,0.5199167665348379,0
TXN01774,1107,Netbanking,Timeout,5,6,0.7245585577262532,0
TXN01775,5545,UPI,Bank Declined,4,8,0.6229816611908476,1
TXN01776,10806,Netbanking,Bank Declined,1,5,0.7790107038993364,1
TXN01777,47617,Wallet,Bank Declined,5,18,0.4975016898862382,0
TXN01778,44586,Netbanking,Timeout,4,15,0.4928126758533563,1
TXN01779,29357,UPI,Timeout,4,14,0.48552444269838324,0
TXN01780,21836,Wallet,Timeout,5,6,0.6753345954975428,1
TXN01781,42307,Netbanking,Insufficient Funds,1,15,0.36440374191254876,1
TXN01782,13381,Netbanking,Insufficient Funds,4,4,0.3580845396894553,0
TXN01783,1535,Wallet,Bank Declined,3,15,0.26379613736279506,0
TXN01784,33439,Card,Network Error,5,0,0.8030226184831369,0
TXN01785,35250,Wallet,Bank Declined,2,18,0.34961568158733747,0
TXN01786,25921,Card,Authentication Failed,2,4,0.33786754114610495,0
TXN01787,26760,UPI,Insufficient Funds,1,6,0.3389308241941754,0
TXN01788,5184,UPI,Timeout,3,18,0.45944483913246104,0
TXN01789,16761,Wallet,Insufficient Funds,4,21,0.4587007871156107,0
TXN01790,13607,Wallet,Timeout,2,4,0.5600243375341301,1
TXN01791,7159,UPI,Authentication Failed,1,16,0.514238205814953,0
TXN01792,18371,Card,Authentication Failed,3,21,0.5760185251228203,1
TXN01793,45639,UPI,Insufficient Funds,3,7,0.19247486573726338,0
TXN01794,7591,Wallet,Timeout,1,0,0.4090261360058709,0
TXN01795,47395,UPI,Authentication Failed,1,1,0.8162953320115234,1
TXN01796,14959,Wallet,Bank Declined,4,14,0.5036065919819948,1
TXN01797,8173,Wallet,Bank Declined,1,19,0.4884655267427774,1
TXN01798,9177,UPI,Timeout,4,17,0.32492850519098904,0
TXN01799,21053,Card,Insufficient Funds,4,10,0.3985834118111752,0
TXN01800,11483,Netbanking,Authentication Failed,5,9,0.5879188051277,0
TXN01801,49246,UPI,Insufficient Funds,3,23,0.44118860966826656,1
TXN01802,2453,Netbanking,Bank Declined,3,23,0.6949218185260191,1
TXN01803,23921,UPI,Authentication Failed,3,3,0.32423728449370826,1
TXN01804,37667,Netbanking,Insufficient Funds,5,4,0.22655619396143314,0
TXN01805,49938,Card,Network Error,4,3,0.8675113256612889,1
TXN01806,24960,Card,Timeout,4,12,0.9630194317903756,1
TXN01807,21295,UPI,Timeout,1,12,0.39515292315712447,1
TXN01808,12039,Wallet,Network Error,5,17,0.6483546881536527,1
TXN01809,25438,Netbanking,Bank Declined,1,23,0.3499233769177108,1
TXN01810,21830,Wallet,Authentication Failed,5,1,0.2420512178484877,1
TXN01811,21527,Wallet,Timeout,1,15,0.5278523366882948,0
TXN01812,35296,Wallet,Network Error,2,0,0.4005813376289489,0
TXN01813,27183,Card,Network Error,3,18,0.7969531514039724,1
TXN01814,21610,UPI,Bank Declined,3,8,0.5736077895700111,1
TXN01815,44164,UPI,Bank Declined,4,2,0.3006841296932176,1
TXN01816,7913,Card,Insufficient Funds,2,6,0.056469111883860085,0
TXN01817,31698,Card,Timeout,3,9,0.8657099343169489,0
TXN01818,47282,UPI,Insufficient Funds,4,0,0.1733360843149733,0
TXN01819,27670,Wallet,Network Error,2,9,0.7243516495545362,0
TXN01820,27182,Netbanking,Authentication Failed,3,20,0.4358453391537219,0
TXN01821,29341,Netbanking,Authentication Failed,1,8,0.609840156820525,1
TXN01822,30778,Netbanking,Bank Declined,5,14,0.42095753888762677,0
TXN01823,44669,Wallet,Authentication Failed,2,14,0.2608576924845779,1
TXN01824,11845,UPI,Authentication Failed,4,2,0.3560650059904275,0
TXN01825,26129,Card,Authentication Failed,2,4,0.33164099653535295,1
TXN01826,13125,UPI,Network Error,4,8,0.5996135467077507,0
TXN01827,36224,Wallet,Authentication Failed,2,21,0.6607986483983102,1
TXN01828,14388,Card,Authentication Failed,4,8,0.3846642524624503,0
TXN01829,23750,Wallet,Authentication Failed,3,22,0.20844895471043257,1
TXN01830,6640,Netbanking,Insufficient Funds,1,6,0.41325615498532986,0
TXN01831,32332,Netbanking,Network Error,3,23,0.7240316425512804,0
TXN01832,16522,Wallet,Bank Declined,1,22,0.8740093458012668,0
TXN01833,3442,Card,Insufficient Funds,3,11,0.46262956216527273,0
TXN01834,41946,Card,Timeout,3,8,0.6298207915646993,0
TXN01835,35712,UPI,Network Error,2,5,0.7013811381283926,1
TXN01836,10496,Netbanking,Network Error,5,22,0.949530440903419,1
TXN01837,17582,UPI,Timeout,4,1,0.8798647019211524,1
TXN01838,23511,UPI,Timeout,4,8,0.5260851133546656,1
TXN01839,46866,Wallet,Timeout,4,16,0.46607805455999607,0
TXN01840,13361,Wallet,Bank Declined,1,0,0.38384352865625154,1
TXN01841,3193,UPI,Authentication Failed,4,18,0.553094727800649,0
TXN01842,11822,Netbanking,Network Error,4,5,0.8208346158600045,1
TXN01843,22142,Wallet,Authentication Failed,2,4,0.5522534450280734,1
TXN01844,44513,UPI,Authentication Failed,3,1,0.24745747707967883,0
TXN01845,47951,UPI,Timeout,4,8,0.8065064903079865,1
TXN01846,28187,UPI,Bank Declined,5,13,0.7641790900696677,1
TXN01847,32447,UPI,Insufficient Funds,4,3,0.2526485055838037,0
TXN01848,33856,UPI,Bank Declined,1,3,0.6648880174983453,0
TXN01849,39314,UPI,Authentication Failed,1,20,0.4986143307380754,0
TXN01850,16435,Wallet,Bank Declined,1,14,0.82238354900921,0
TXN01851,28702,Netbanking,Timeout,4,7,0.8916578907125178,1
TXN01852,49001,UPI,Insufficient Funds,2,3,0.4178023988167495,1
TXN01853,34550,Card,Timeout,5,15,0.7840538820695161,1
TXN01854,32296,Wallet,Insufficient Funds,4,20,0.6683447907154728,1
TXN01855,5726,Wallet,Authentication Failed,2,3,0.5470019070547929,1
TXN01856,7524,UPI,Insufficient Funds,2,15,0.26927551834217534,0
TXN01857,12957,Wallet,Insufficient Funds,4,21,0.5775662965367069,1
TXN01858,45023,UPI,Insufficient Funds,4,11,0.2040463783492842,0
TXN01859,20082,Netbanking,Bank Declined,2,15,0.4719718036042294,0
TXN01860,11525,Netbanking,Bank Declined,2,18,0.8060090659747556,1
TXN01861,2080,Wallet,Authentication Failed,2,7,0.7070956381885205,1
TXN01862,48390,Wallet,Insufficient Funds,4,5,0.3326677036732495,0
TXN01863,26531,Card,Network Error,2,9,0.4503211516858502,0
TXN01864,19540,Wallet,Authentication Failed,1,4,0.44917787358256556,1
TXN01865,41852,Card,Insufficient Funds,4,17,0.2488729044592031,0
TXN01866,17275,Netbanking,Insufficient Funds,1,9,0.17326250156069775,0
TXN01867,48751,Netbanking,Bank Declined,3,9,0.7203330394959597,0
TXN01868,26485,UPI,Authentication Failed,4,6,0.37644892079512005,0
TXN01869,38258,Netbanking,Insufficient Funds,3,17,0.36791722911743463,0
TXN01870,23119,Card,Insufficient Funds,2,0,0.3201016127852764,0
TXN01871,18739,Wallet,Authentication Failed,2,6,0.8874541650449415,1
TXN01872,20094,UPI,Network Error,5,20,0.5737645709037543,0
TXN01873,34475,Card,Authentication Failed,2,0,0.25598773795772833,0
TXN01874,21663,Wallet,Authentication Failed,3,14,0.2628780268004588,1
TXN01875,39441,UPI,Network Error,2,3,0.7135276049471454,1
TXN01876,5876,Netbanking,Authentication Failed,4,19,0.6195544862167859,1
TXN01877,36544,Card,Insufficient Funds,2,9,0.3431312933378585,0
TXN01878,3480,Wallet,Authentication Failed,5,22,0.5022905846184207,1
TXN01879,8811,UPI,Network Error,2,8,0.33775280798860985,0
TXN01880,8882,UPI,Timeout,3,1,0.6615825572724835,1
TXN01881,17534,Netbanking,Authentication Failed,3,13,0.5533176327662461,0
TXN01882,46865,Wallet,Bank Declined,2,15,0.30468452298986115,0
TXN01883,20117,Netbanking,Insufficient Funds,3,0,0.12268757027764934,0
TXN01884,30807,Netbanking,Insufficient Funds,3,1,0.13650074341964338,0
TXN01885,39210,Wallet,Bank Declined,5,6,0.27071977254388097,1
TXN01886,17443,Wallet,Bank Declined,4,9,0.6267957368757319,1
TXN01887,38927,Wallet,Authentication Failed,5,21,0.33753785668204306,0
TXN01888,41752,Card,Bank Declined,1,19,0.3760011065312244,0
TXN01889,5755,Wallet,Timeout,5,0,0.42150050090600777,0
TXN01890,44959,UPI,Network Error,2,12,0.9704847131139521,1
TXN01891,15351,Netbanking,Bank Declined,4,0,0.7982322242062847,1
TXN01892,626,Card,Bank Declined,2,4,0.3613463861460646,1
TXN01893,3324,Wallet,Timeout,1,15,0.5292964057454882,0
TXN01894,47937,Card,Insufficient Funds,4,14,0.19692498961349805,0
TXN01895,11636,Wallet,Insufficient Funds,3,16,0.3943131716225766,0
TXN01896,28641,Card,Authentication Failed,5,22,0.21372737273197753,1
TXN01897,13647,Netbanking,Timeout,2,15,0.769957606227757,1
TXN01898,34631,Netbanking,Network Error,1,12,0.6662107048723491,0
TXN01899,8812,UPI,Network Error,3,10,0.9290472498107721,1
TXN01900,38665,UPI,Timeout,5,16,0.41507487902988993,0
TXN01901,9308,Wallet,Network Error,3,16,0.8628764722427921,1
TXN01902,5209,Netbanking,Insufficient Funds,5,1,0.604372710126701,1
TXN01903,49368,Card,Network Error,4,12,0.3890268324518209,1
TXN01904,35301,Card,Network Error,3,13,0.5789914569008893,1
TXN01905,17067,Card,Timeout,3,10,0.4191068488011618,0
TXN01906,29859,UPI,Timeout,3,9,0.4783043503202842,1
TXN01907,20272,Card,Network Error,4,2,0.48427232238138107,0
TXN01908,37035,UPI,Bank Declined,1,16,0.5893654758180409,1
TXN01909,26689,UPI,Timeout,5,14,0.5879876522323259,1
TXN01910,30115,Wallet,Authentication Failed,3,8,0.8634129628044136,1
TXN01911,29109,Card,Authentication Failed,4,9,0.2884590993629036,1
TXN01912,17873,Card,Insufficient Funds,1,7,0.7315844943951392,1
TXN01913,41225,Netbanking,Network Error,5,20,0.4614470481499847,0
TXN01914,26243,Wallet,Bank Declined,4,12,0.741011755467297,0
TXN01915,6254,Netbanking,Insufficient Funds,5,17,0.287278948320975,1
TXN01916,21904,Wallet,Network Error,3,4,0.4001569767921197,0
TXN01917,41788,Card,Timeout,1,5,0.9005224296723678,1
TXN01918,20681,UPI,Authentication Failed,4,16,0.4162026294655242,0
TXN01919,30187,UPI,Bank Declined,1,10,0.6611987829587895,0
TXN01920,33081,UPI,Authentication Failed,3,19,0.5965105795606386,0
TXN01921,3862,UPI,Timeout,1,15,0.630229416573612,1
TXN01922,46267,UPI,Network Error,1,8,0.6470736308539774,1
TXN01923,9868,Netbanking,Timeout,2,1,0.8125665398646013,1
TXN01924,43508,Wallet,Timeout,1,4,0.3614410398864084,0
TXN01925,39599,Card,Authentication Failed,5,0,0.6677264633705335,1
TXN01926,38659,Netbanking,Bank Declined,4,3,0.827068470979005,1
TXN01927,48690,Wallet,Timeout,2,3,0.34045173791390493,1
TXN01928,8883,UPI,Authentication Failed,4,21,0.29845733746356673,0
TXN01929,46489,Wallet,Bank Declined,4,2,0.701642355691422,1
TXN01930,29881,Wallet,Network Error,3,8,0.6060971537712322,1
TXN01931,30911,UPI,Network Error,3,21,0.5824840345695819,1
TXN01932,48887,UPI,Insufficient Funds,2,22,0.1458766441809651,0
TXN01933,35588,UPI,Authentication Failed,3,11,0.5547390285024516,1
TXN01934,9005,Card,Bank Declined,3,9,0.28858171783746406,0
TXN01935,9227,UPI,Timeout,3,1,0.6336343194173782,1
TXN01936,22531,Card,Network Error,4,10,0.8345307092731596,1
TXN01937,49253,UPI,Bank Declined,2,9,0.38078505052101447,0
TXN01938,6468,Card,Authentication Failed,4,21,0.5365503177258091,1
TXN01939,27524,Wallet,Insufficient Funds,5,5,0.7444111785777848,0
TXN01940,46924,Netbanking,Network Error,4,17,0.780655296347826,0
TXN01941,45104,Wallet,Bank Declined,5,1,0.7889497399136389,1
TXN01942,18433,Wallet,Bank Declined,1,1,0.490393324592382,1
TXN01943,23216,UPI,Bank Declined,1,9,0.7375026461880987,1
TXN01944,47319,Card,Authentication Failed,5,15,0.22835642105892529,0
TXN01945,43301,Netbanking,Authentication Failed,5,11,0.2860378277795715,0
TXN01946,15625,UPI,Authentication Failed,4,0,0.3421494150440435,0
TXN01947,23498,UPI,Timeout,5,20,0.5813663472306537,0
TXN01948,32957,UPI,Bank Declined,2,7,0.7920214148280342,1
TXN01949,10461,Wallet,Network Error,1,15,0.5423862355515513,0
TXN01950,16469,Card,Authentication Failed,1,17,0.6582348354608241,0
TXN01951,3141,Card,Authentication Failed,5,12,0.6965200063624384,1
TXN01952,205,Netbanking,Bank Declined,3,14,0.6103276478618389,0
TXN01953,9178,Card,Authentication Failed,3,20,0.45006937771909533,0
TXN01954,25103,Card,Timeout,5,11,0.703937339199481,1
TXN01955,6190,UPI,Timeout,2,7,0.5395859149528224,1
TXN01956,38950,UPI,Authentication Failed,3,9,0.25871161698640843,0
TXN01957,49886,Wallet,Bank Declined,5,13,0.89496278473021,1
TXN01958,2025,UPI,Bank Declined,2,4,0.28902771754275763,0
TXN01959,18540,UPI,Bank Declined,2,17,0.25064386868524013,1
TXN01960,39785,UPI,Insufficient Funds,4,18,0.6649715244450091,0
TXN01961,26115,UPI,Authentication Failed,2,14,0.4112842626250266,0
TXN01962,33420,Wallet,Bank Declined,3,5,0.6552078818514553,1
TXN01963,25391,UPI,Timeout,3,10,0.5303040107635629,0
TXN01964,36779,Netbanking,Network Error,5,20,0.5740179895561298,0
TXN01965,26389,Netbanking,Network Error,5,10,0.4834790804117576,0
TXN01966,3489,Netbanking,Bank Declined,2,19,0.4401308040551071,1
TXN01967,25783,Netbanking,Network Error,1,19,0.5874902804105802,1
TXN01968,13729,UPI,Network Error,4,20,0.8042912483646399,1
TXN01969,24926,Netbanking,Insufficient Funds,1,17,0.4080753359643542,1
TXN01970,35298,UPI,Timeout,2,17,0.9604956520098838,1
TXN01971,26730,Wallet,Timeout,2,9,0.32931627568714283,0
TXN01972,33326,Netbanking,Insufficient Funds,1,1,0.4021478258424197,0
TXN01973,46263,Card,Insufficient Funds,4,8,0.4589573521822027,0
TXN01974,33075,Netbanking,Network Error,1,13,0.9441378902519918,1
TXN01975,999,Netbanking,Authentication Failed,5,18,0.23441096653499932,0
TXN01976,11753,UPI,Network Error,3,9,0.7014497094546511,0
TXN01977,28061,Netbanking,Insufficient Funds,5,22,0.6475409499695698,1
TXN01978,16505,Card,Timeout,3,3,0.4693494096834656,0
TXN01979,8701,UPI,Network Error,2,5,0.9134046439667561,1
TXN01980,33762,UPI,Authentication Failed,4,13,0.21333038649200428,1
TXN01981,33382,Wallet,Network Error,1,3,0.8127182403936107,0
TXN01982,21388,Wallet,Bank Declined,4,14,0.853179254818057,1
TXN01983,29645,Netbanking,Network Error,1,15,0.7600383631480435,0
TXN01984,36977,Wallet,Insufficient Funds,5,6,0.35732047078631346,0
